review_case_id,event_id,audit_id,transaction_id,event_timestamp,event_type,event_actor,event_source,event_mode,event_status,exception_type,severity,difference,deterministic_explanation,ai_explanation,explanation_source,recommended_action,ml_status,ml_exception_probability,ml_predicted_exception_type,ml_exception_type_probability,hybrid_decision,agent_decision,agent_decision_reason,action_type,action_status,execution_mode,escalation_required,escalation_priority,escalation_status,review_owner,review_priority,queue_status,review_status,reviewer,reviewer_action,reviewer_note,requires_human_review,review_mode
REVIEW_00081,EVENT_00081,AUDIT_00081,TXN00425,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,DUPLICATE_SETTLEMENT,MEDIUM,-42.46,"Multiple settlement records were found for transaction TXN00425, including a duplicate settlement.","A DUPLICATE_SETTLEMENT exception was identified for transaction TXN00425 due to multiple settlement records being detected, resulting in a discrepancy of -42.46. Multiple settlement records were found for transaction TXN00425, including a duplicate settlement. Verify the duplicate settlement entries and investigate possible over-settlement.",GEMINI,Verify the duplicate settlement entries and investigate possible over-settlement.,EXCEPTION,0.94,DUPLICATE_SETTLEMENT,0.96,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00082,EVENT_00082,AUDIT_00082,TXN00427,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MISSING_PAYMENT,HIGH,1999.0,No payment record was found for transaction TXN00427.,A high-severity MISSING_PAYMENT exception was detected for transaction TXN00427. No payment record was found for transaction TXN00427. Discrepancy amount: 1999.0. Recommended action: Verify payment gateway records and confirm whether the payment was received.,GEMINI,Verify payment gateway records and confirm whether the payment was received.,EXCEPTION,1.0,MISSING_PAYMENT,0.995,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00083,EVENT_00083,AUDIT_00083,TXN00429,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MISSING_SETTLEMENT,HIGH,1999.0,No settlement record was found for transaction TXN00429.,A HIGH severity MISSING_SETTLEMENT exception was identified for transaction TXN00429. No settlement record was found for transaction TXN00429. Recommended action: Verify the settlement batch and check whether the transaction is still pending.,GEMINI,Verify the settlement batch and check whether the transaction is still pending.,EXCEPTION,1.0,MISSING_SETTLEMENT,1.0,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00084,EVENT_00084,AUDIT_00084,TXN00437,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,PARTIAL_SETTLEMENT,MEDIUM,2399.7,The settlement amount is lower than the expected gross settlement amount.,A PARTIAL_SETTLEMENT exception with MEDIUM severity was identified for transaction TXN00437. The settlement amount is lower than the expected gross settlement amount. Settlement reconciliation shows a difference of 2399.7. Recommended action: Verify whether the remaining amount is pending or was incorrectly settled.,RULE_TEMPLATE,Verify whether the remaining amount is pending or was incorrectly settled.,EXCEPTION,1.0,PARTIAL_SETTLEMENT,0.71,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00085,EVENT_00085,AUDIT_00085,TXN00451,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,AMOUNT_MISMATCH,HIGH,500.0,The settlement amount does not match the clean reference amount.,Transaction TXN00451 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 500.0 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,Compare the expected and actual settlement amounts and investigate the difference.,EXCEPTION,1.0,AMOUNT_MISMATCH,0.88,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00086,EVENT_00086,AUDIT_00086,TXN00452,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,UNKNOWN_ADJUSTMENT,MEDIUM,-250.0,An unexpected settlement adjustment was recorded for transaction TXN00452.,An UNKNOWN_ADJUSTMENT exception with MEDIUM severity was identified for transaction TXN00452. An unexpected settlement adjustment was recorded for transaction TXN00452. The adjustment difference is -250.0. Recommended action: Review the adjustment entry and identify its source.,RULE_TEMPLATE,Review the adjustment entry and identify its source.,EXCEPTION,0.995,UNKNOWN_ADJUSTMENT,0.805,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00087,EVENT_00087,AUDIT_00087,TXN00462,2026-08-25T19:17:17.896014+00:00,SETTLEMENT_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,SETTLEMENT_DELAY,LOW,0.0,The settlement date differs from the clean reference settlement date.,A low-severity SETTLEMENT_DELAY exception was identified for transaction TXN00462. The settlement date differs from the clean reference settlement date. The settlement timing difference is 0.0. Recommended action: Check settlement processing status and investigate the settlement delay.,RULE_TEMPLATE,Check settlement processing status and investigate the settlement delay.,EXCEPTION,0.72,SETTLEMENT_DELAY,0.595,RULE_EXCEPTION_ML_SUPPORT,SETTLEMENT_REVIEW,The exception is categorized as SETTLEMENT_REVIEW and does not require escalation.,CREATE_SETTLEMENT_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,NORMAL,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00088,EVENT_00088,AUDIT_00088,TXN00464,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,CHARGEBACK,HIGH,4999.0,A chargeback was recorded for transaction TXN00464.,A high-severity CHARGEBACK exception was detected for transaction TXN00464. A chargeback was recorded for transaction TXN00464. The variance associated with this transaction is 4999.0. Review the chargeback and associated dispute record.,GEMINI,Review the chargeback and associated dispute record.,EXCEPTION,1.0,CHARGEBACK,0.93,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00089,EVENT_00089,AUDIT_00089,TXN00467,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MISSING_PAYMENT,HIGH,5999.0,No payment record was found for transaction TXN00467.,A high-severity MISSING_PAYMENT exception was detected for transaction TXN00467. No payment record was found for transaction TXN00467. Discrepancy amount: 5999.0. Recommended action: Verify payment gateway records and confirm whether the payment was received.,GEMINI,Verify payment gateway records and confirm whether the payment was received.,EXCEPTION,0.995,MISSING_PAYMENT,0.99,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00090,EVENT_00090,AUDIT_00090,TXN00468,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,AMOUNT_MISMATCH,HIGH,100.0,The settlement amount does not match the clean reference amount.,Transaction TXN00468 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 100.0 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,Compare the expected and actual settlement amounts and investigate the difference.,MATCHED,0.085,NONE,0.93,RULE_EXCEPTION_ML_DISAGREEMENT,ESCALATE_FOR_REVIEW,"The reconciliation rule identified an exception requiring escalation, while the ML layer disagreed with the rule result.",CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00091,EVENT_00091,AUDIT_00091,TXN00475,2026-08-25T19:17:17.896014+00:00,DATE_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,DATE_MISMATCH,LOW,0.0,The payment date differs from the clean reference payment date.,Transaction TXN00475 has triggered a low-severity DATE_MISMATCH exception because The payment date differs from the clean reference payment date. (date difference: 0.0). Please perform the following recommended action to resolve the discrepancy: Verify the payment processing date against the source payment record..,GEMINI,Verify the payment processing date against the source payment record.,EXCEPTION,0.625,NONE,0.925,RULE_EXCEPTION_ML_SUPPORT,DATE_REVIEW,The exception is categorized as DATE_REVIEW and does not require escalation.,CREATE_DATE_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,NORMAL,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00092,EVENT_00092,AUDIT_00092,TXN00476,2026-08-25T19:17:17.896014+00:00,DATE_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,DATE_MISMATCH,LOW,0.0,The payment date differs from the clean reference payment date.,Transaction TXN00476 has triggered a low-severity DATE_MISMATCH exception because The payment date differs from the clean reference payment date. (date difference: 0.0). Please perform the following recommended action to resolve the discrepancy: Verify the payment processing date against the source payment record..,GEMINI,Verify the payment processing date against the source payment record.,MATCHED,0.0,DATE_MISMATCH,0.555,RULE_EXCEPTION_ML_DISAGREEMENT,DATE_REVIEW,The exception is categorized as DATE_REVIEW and does not require escalation.,CREATE_DATE_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,NORMAL,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00093,EVENT_00093,AUDIT_00093,TXN00477,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,AMOUNT_MISMATCH,HIGH,500.0,The settlement amount does not match the clean reference amount.,Transaction TXN00477 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 500.0 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,Compare the expected and actual settlement amounts and investigate the difference.,EXCEPTION,0.975,AMOUNT_MISMATCH,0.915,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00094,EVENT_00094,AUDIT_00094,TXN00484,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,AMOUNT_MISMATCH,HIGH,100.0,The settlement amount does not match the clean reference amount.,Transaction TXN00484 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 100.0 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,Compare the expected and actual settlement amounts and investigate the difference.,EXCEPTION,0.8,AMOUNT_MISMATCH,0.795,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00095,EVENT_00095,AUDIT_00095,TXN00490,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,UNKNOWN_ADJUSTMENT,MEDIUM,-100.0,An unexpected settlement adjustment was recorded for transaction TXN00490.,An UNKNOWN_ADJUSTMENT exception with MEDIUM severity was identified for transaction TXN00490. An unexpected settlement adjustment was recorded for transaction TXN00490. The adjustment difference is -100.0. Recommended action: Review the adjustment entry and identify its source.,RULE_TEMPLATE,Review the adjustment entry and identify its source.,EXCEPTION,0.92,UNKNOWN_ADJUSTMENT,0.43,RULE_EXCEPTION_ML_SUPPORT,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00096,EVENT_00096,AUDIT_00096,TXN00491,2026-08-25T19:17:17.896014+00:00,SETTLEMENT_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,SETTLEMENT_DELAY,LOW,0.0,The settlement date differs from the clean reference settlement date.,A low-severity SETTLEMENT_DELAY exception was identified for transaction TXN00491. The settlement date differs from the clean reference settlement date. The settlement timing difference is 0.0. Recommended action: Check settlement processing status and investigate the settlement delay.,RULE_TEMPLATE,Check settlement processing status and investigate the settlement delay.,EXCEPTION,0.6,SETTLEMENT_DELAY,0.66,RULE_EXCEPTION_ML_SUPPORT,SETTLEMENT_REVIEW,The exception is categorized as SETTLEMENT_REVIEW and does not require escalation.,CREATE_SETTLEMENT_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,NORMAL,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00097,EVENT_00097,AUDIT_00097,TXN00494,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,DUPLICATE_PAYMENT,MEDIUM,9999.0,"Multiple payment records were found for transaction TXN00494, including a duplicate payment.","A DUPLICATE_PAYMENT exception with MEDIUM severity has been identified for transaction TXN00494. Multiple payment records were found for transaction TXN00494, including a duplicate payment. Variance: 9999.0. Recommended action: Verify the duplicate payment records and determine whether a reversal or refund is required.",GEMINI,Verify the duplicate payment records and determine whether a reversal or refund is required.,EXCEPTION,0.985,DUPLICATE_PAYMENT,0.895,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The resolution workflow requires this exception to be escalated for review.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,HIGH,OPEN,RECONCILIATION_TEAM,HIGH,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00098,EVENT_00098,AUDIT_00098,TXN00497,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,MISSING_PAYMENT,HIGH,799.0,No payment record was found for transaction TXN00497.,A high-severity MISSING_PAYMENT exception was detected for transaction TXN00497. No payment record was found for transaction TXN00497. Discrepancy amount: 799.0. Recommended action: Verify payment gateway records and confirm whether the payment was received.,GEMINI,Verify payment gateway records and confirm whether the payment was received.,EXCEPTION,1.0,MISSING_PAYMENT,0.995,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00099,EVENT_00099,AUDIT_00099,TXN00500,2026-08-25T19:17:17.896014+00:00,DATE_REVIEW_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,DATE_MISMATCH,LOW,0.0,The payment date differs from the clean reference payment date.,Transaction TXN00500 has triggered a low-severity DATE_MISMATCH exception because The payment date differs from the clean reference payment date. (date difference: 0.0). Please perform the following recommended action to resolve the discrepancy: Verify the payment processing date against the source payment record..,GEMINI,Verify the payment processing date against the source payment record.,EXCEPTION,0.63,NONE,0.98,RULE_EXCEPTION_ML_SUPPORT,DATE_REVIEW,The exception is categorized as DATE_REVIEW and does not require escalation.,CREATE_DATE_REVIEW,REVIEW_REQUIRED,SIMULATED,NO,,,,NORMAL,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
REVIEW_00100,EVENT_00100,AUDIT_00100,TXN00502,2026-08-25T19:17:17.896014+00:00,ESCALATION_CREATED,RECONCILIATION_AGENT,PHASE_7_AUDIT,SIMULATED,OPEN,AMOUNT_MISMATCH,HIGH,488.4,The settlement amount does not match the clean reference amount.,Transaction TXN00502 triggered a HIGH severity AMOUNT_MISMATCH exception. The settlement amount does not match the clean reference amount. A variance of 488.4 was detected during reconciliation. Recommended action: Compare the expected and actual settlement amounts and investigate the difference.,GEMINI,Compare the expected and actual settlement amounts and investigate the difference.,EXCEPTION,0.99,AMOUNT_MISMATCH,0.89,RULE_CONFIRMED_BY_ML,ESCALATE_FOR_REVIEW,The exception is high priority and requires human review before resolution.,CREATE_ESCALATION_CASE,PENDING_REVIEW,SIMULATED,YES,URGENT,OPEN,RECONCILIATION_TEAM,URGENT,WAITING_FOR_REVIEW,PENDING,,,,YES,SIMULATED
